task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Load spaCy model,2024-05-31T01:48:43,Feature extraction,cf121b36-36cf-4c53-b3b2-e2d4906e1b9c,1.5042304992675781,1.5377273332831458e-05,1.0205827066051638e-05,62.5,0.0,141.20075225830078,2.6156467696030936e-05,0,5.907490241577307e-05,8.523137011180401e-05,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.53533935546875,machine,N
Feature extraction,2024-05-31T01:51:40,Feature extraction,cf121b36-36cf-4c53-b3b2-e2d4906e1b9c,176.13287162780762,0.00179806876385176,1.0208666004392331e-05,62.5,0.0,141.20075225830078,0.0030578384300072987,0,0.006908288917883487,0.009966127347890786,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.53533935546875,machine,N
