timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-31T01:26:29,Data vectorization,69a71410-4908-4b07-88a7-0cd99995272d,0.0090730190277099,0.0001158744877502,0.0127713264346017,62.5,0.0,141.20075225830078,0.0001970906886789,0,0.0004451650050447,0.0006422556937236,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.5353393554688,machine,N,1.0
2024-05-31T01:26:41,LR classification,af519299-019a-4a5e-8044-66b5dc89347b,0.0051112174987792,5.491096204657196e-05,0.0107432254760604,62.5,0.0,141.20075225830078,9.342196500963635e-05,0,0.0002109321573427,0.0003043541223523,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.5353393554688,machine,N,1.0
2024-05-31T01:26:56,MLP classification,022273c8-ca0a-41cc-838a-ecff38e46392,0.008599996566772461,8.781316202446192e-05,0.010210836869835843,62.5,0.0,141.20075225830078,0.00014938026666641238,0,0.0003373403600141956,0.00048672062668060785,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.4.2,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.5557,55.4308,376.53533935546875,machine,N,1.0
